blk,team_abbr,fg_pct,fga,drtg,stl,efg_pct,ast_pct,date,threep,blk_pct,threepar,tov_pct,drb_pct,fg,ft,stl_pct,tov,starter,pf,orb_pct,trb_pct,ft_pct,threep_pct,pts,usg_pct,ortg,threepa,orb,ast,drb,bpm,player_name,sp,ts_pct,pm,fta,inactive,trb,ftr
0,SAC,.438,16,118,1,.500,0.0,20120410,2,0.0,.375,20.0,0.0,7,0,1.2,4,1,1,2.7,1.3,0,.333,16,22.3,77,6,1,0,0,-8.6,Marcus Thornton,2279.0,.500,-8,0,0,1,.000
2,SAC,.524,21,86,6,.524,14.1,20120410,0,3.3,.000,11.6,38.8,11,3,7.5,3,1,4,8.1,23.8,.750,0,25,28.8,104,0,3,3,15,9.7,DeMarcus Cousins,2270.0,.549,-1,4,0,18,.190
0,SAC,.500,14,116,1,.536,19.8,20120410,1,0.0,.143,6.0,5.2,7,1,1.2,1,1,2,2.7,4.0,.250,.500,16,18.8,106,2,1,5,2,-1.4,Tyreke Evans,2265.0,.508,-5,4,0,3,.286
0,SAC,.467,15,116,0,.533,24.9,20120410,2,0.0,.467,6.3,9.3,7,0,0.0,1,1,3,3.2,6.3,0,.286,16,21.3,110,7,1,5,3,-1.2,Isaiah Thomas,1903.0,.533,-7,0,0,4,.000
2,SAC,.250,4,111,1,.375,16.0,20120410,1,5.3,.750,29.1,4.2,1,1,2.0,2,1,3,0.0,2.2,.500,.333,4,12.6,75,3,0,3,1,-2.4,Donté Greene,1389.0,.410,-5,2,0,1,.500
2,SAC,.400,5,112,0,.400,5.2,20120410,0,5.0,.000,0.0,11.9,2,4,0.0,0,0,5,8.3,10.1,.571,0,8,13.8,117,0,2,1,3,-3.5,Jason Thompson,1483.0,.495,-5,7,0,5,1.400
0,SAC,.385,13,105,2,.500,30.2,20120410,3,0.0,.538,7.1,13.7,5,0,4.4,1,0,2,0.0,7.0,0,.429,13,27.7,101,7,0,4,3,6.1,Jimmer Fredette,1283.0,.500,-5,0,0,3,.000
0,SAC,.333,3,106,1,.333,24.9,20120410,0,0.0,.000,25.0,19.2,1,0,3.1,1,0,0,0.0,9.8,0,0,2,11.1,79,0,0,3,3,-2.9,Terrence Williams,918.0,.333,-5,0,0,3,.000
0,SAC,.000,1,101,1,.000,0.0,20120410,0,0.0,.000,50.0,13.0,0,0,6.3,1,0,1,0.0,6.6,0,0,0,11.2,0,0,0,0,1,-13.0,Chuck Hayes,452.0,.000,-5,0,0,1,.000
0,SAC,0,0,105,0,0,0.0,20120410,0,0.0,0,0,37.2,0,0,0.0,0,0,0,0.0,19.0,0,0,0,0.0,0,0,0,0,1,-4.0,Hassan Whiteside,158.0,0,-4,0,0,1,0
0,SAC,0,0,0,0,0,0,20120410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Francisco García,0.0,0,0,0,0,0,0
0,SAC,0,0,0,0,0,0,20120410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tyler Honeycutt,0.0,0,0,0,0,0,0
0,SAC,0,0,0,0,0,0,20120410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Travis Outlaw,0.0,0,0,0,0,0,0
1,DAL,.286,14,100,0,.321,0.0,20120410,1,2.4,.214,5.7,20.9,4,6,0.0,1,1,4,6.7,13.7,1.000,.333,15,24.0,105,3,2,0,6,-5.1,Dirk Nowitzki,1758.0,.451,+8,6,0,8,.429
2,DAL,.400,5,92,1,.500,41.0,20120410,1,6.4,.400,37.2,27.5,2,2,2.1,4,1,1,0.0,13.4,.500,.500,7,19.2,88,2,0,7,6,4.3,Jason Kidd,1339.0,.518,+4,4,0,6,.800
