trb_pct,orb_pct,usg_pct,fg_pct,pf,ast,pm,efg_pct,pts,trb,team_abbr,ts_pct,orb,fga,tov_pct,drtg,tov,ft,inactive,ortg,starter,ftr,blk_pct,player_name,drb_pct,threep_pct,bpm,threepar,threepa,date,fg,ft_pct,fta,drb,threep,ast_pct,stl,stl_pct,blk,sp
19.2,10.0,18.2,.500,3,2,+3,.500,16,14,NYK,.500,4,16,0.0,108,0,0,0,118,1,.000,2.4,Enes Freedom,30.5,.000,2.3,.063,1,20181127,8,0,0,10,0,10.6,1,1.3,1,2144.0
9.6,5.8,26.5,.333,1,3,0,.400,19,6,NYK,.525,2,15,10.0,109,2,7,0,111,1,.467,0.0,Tim Hardaway Jr.,14.2,.286,4.7,.467,7,20181127,5,1.000,7,4,2,16.6,2,3.0,0,1845.0
4.4,0.0,27.2,.308,0,2,+3,.346,9,2,NYK,.346,0,13,13.3,116,2,0,0,69,1,.000,0.0,Emmanuel Mudiay,9.7,.250,-10.6,.308,4,20181127,4,0,0,2,1,15.6,0,0.0,0,1344.0
17.9,4.6,12.5,.500,6,1,-2,.625,6,7,NYK,.615,1,4,17.0,100,1,1,0,113,1,.500,13.4,Noah Vonleh,34.2,.500,1.2,.500,2,20181127,2,.500,2,6,1,8.1,0,0.0,3,1148.0
3.1,0.0,12.5,.333,6,1,+2,.500,5,1,NYK,.644,0,3,20.5,109,1,2,0,112,1,.667,0.0,Mario Hezonja,6.9,.333,-4.7,1.000,3,20181127,1,1.000,2,1,1,9.2,1,2.9,0,951.0
15.9,5.8,25.5,.636,1,7,-6,.682,24,10,NYK,.737,2,11,15.6,113,3,9,0,139,0,1.091,0.0,Allonzo Trier,28.4,.500,13.0,.182,2,20181127,7,.750,12,8,1,43.5,0,0.0,0,1847.0
2.1,0.0,15.5,.750,2,0,+5,.938,17,1,NYK,.957,0,8,0.0,112,0,2,0,190,0,.250,0.0,Damyean Dotson,4.7,1.000,12.7,.375,3,20181127,6,1.000,2,1,3,0.0,1,2.0,0,1395.0
14.6,15.9,12.1,.333,6,0,-13,.333,2,5,NYK,.333,3,3,40.0,110,2,0,0,70,0,.000,5.1,Mitchell Robinson,13.0,0,-15.4,.000,0,20181127,1,0,0,2,0,0.0,0,0.0,1,1004.0
9.5,5.7,24.4,.143,3,0,-4,.143,4,3,NYK,.240,1,7,10.7,115,1,2,0,55,0,.429,0.0,Kevin Knox,14.1,.000,-18.9,.286,2,20181127,1,.667,3,2,0,0.0,0,0.0,0,931.0
3.3,0.0,26.3,.125,0,0,-18,.125,6,1,NYK,.307,0,8,0.0,117,0,4,0,72,0,.500,0.0,Trey Burke,7.2,.000,-12.8,.250,2,20181127,1,1.000,4,1,0,0.0,0,0.0,0,904.0
0.0,0.0,11.0,.000,3,0,-5,.000,0,0,NYK,.000,0,3,25.0,117,1,0,0,0,0,.000,0.0,Frank Ntilikina,0.0,.000,-20.9,.333,1,20181127,0,0,0,0,0,0.0,0,0.0,0,887.0
0,0,0,0,0,0,0,0,0,0,NYK,0,0,0,0,0,0,0,0,0,0,0,0,Ron Baker,0,0,0,0,0,20181127,0,0,0,0,0,0,0,0,0,0.0
5.4,0.0,35.5,.429,0,5,0,.429,30,4,DET,.535,0,21,6.7,111,2,12,0,110,1,.762,0.0,Blake Griffin,9.9,.000,1.9,.238,5,20181127,9,.750,16,4,0,25.6,0,0.0,0,2162.0
22.7,18.1,22.2,.333,2,0,-13,.333,6,14,DET,.279,5,9,31.7,97,5,0,0,58,1,.444,5.0,Andre Drummond,26.5,0,-13.3,.000,0,20181127,3,.000,4,9,0,0.0,1,1.5,2,1812.0
