blk,team_abbr,fg_pct,fga,drtg,stl,efg_pct,ast_pct,date,threep,blk_pct,threepar,tov_pct,drb_pct,fg,ft,stl_pct,tov,starter,pf,orb_pct,trb_pct,ft_pct,threep_pct,pts,usg_pct,ortg,threepa,orb,ast,drb,bpm,player_name,sp,ts_pct,pm,fta,inactive,trb,ftr
0,NOP,.636,22,107,3,.773,23.4,20181209,6,0.0,.455,27.8,8.5,14,3,3.6,9,1,3,3.1,6.3,1.000,.600,37,35.8,110,10,1,5,4,5.8,Jrue Holiday,2426.0,.793,+17,3,0,5,.136
0,NOP,.800,5,109,2,1.000,30.7,20181209,2,0.0,.600,22.8,7.5,4,4,2.8,2,1,2,0.0,4.5,1.000,.667,14,11.4,170,3,0,8,3,9.3,Tim Frazier,2059.0,1.036,+5,4,0,3,.800
2,NOP,.579,19,111,0,.579,27.2,20181209,0,4.1,.105,4.3,10.2,11,6,0.0,1,1,5,7.5,9.1,.857,.000,28,30.8,135,2,2,5,4,5.5,Julius Randle,2015.0,.634,+18,7,0,6,.368
0,NOP,1.000,2,110,0,1.250,0.0,20181209,1,0.0,.500,50.0,22.0,2,0,0.0,2,1,0,4.6,15.0,0,1.000,5,6.6,101,1,1,0,7,-0.8,Solomon Hill,1638.0,1.250,+15,0,0,8,.000
5,NOP,.286,7,100,0,.286,19.4,20181209,0,13.5,.286,10.2,23.2,2,2,0.0,1,1,1,9.8,17.8,.500,.000,6,16.9,97,2,2,4,7,1.7,Anthony Davis,1551.0,.342,+10,4,0,9,.571
1,NOP,.385,13,108,0,.462,0.0,20181209,2,2.3,.615,0.0,19.7,5,0,0.0,0,0,4,0.0,11.7,0,.250,12,19.1,93,8,0,0,7,-7.6,Nikola Mirotić,1829.0,.462,-9,0,0,7,.000
0,NOP,.250,4,119,0,.375,21.8,20181209,1,0.0,.750,15.8,0.0,1,3,0.0,1,0,0,0.0,0.0,1.000,.333,6,12.8,124,3,0,4,0,-1.1,Darius Miller,1324.0,.564,-6,3,0,0,.750
0,NOP,.200,5,116,0,.200,0.0,20181209,0,0.0,.200,0.0,5.4,1,2,0.0,0,0,1,8.0,6.5,1.000,.000,4,16.6,88,1,1,0,1,-12.5,E'Twaun Moore,950.0,.340,-8,2,0,2,.400
0,NOP,1.000,2,94,0,1.000,14.6,20181209,0,0.0,.000,50.0,50.8,2,0,0.0,2,0,3,12.5,35.3,0,0,4,17.7,102,0,1,1,6,-2.4,Cheick Diallo,608.0,1.000,-2,0,0,7,.000
0,NOP,0,0,0,0,0,0,20181209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Andrew Harrison,0.0,0,0,0,0,0,0
