team_abbr,drb_pct,fta,blk_pct,threepar,tov,player_name,ts_pct,fg,threep_pct,drtg,ast_pct,usg_pct,threepa,fg_pct,ftr,orb,fga,starter,inactive,date,ast,drb,orb_pct,threep,stl,ortg,pf,ft_pct,pts,pm,trb_pct,blk,tov_pct,efg_pct,sp,trb,bpm,ft,stl_pct
CHO,14.7,4,2.1,1.000,2,Marvin Williams,1.197,2,1.000,108,0.0,7.5,2,1.000,2.000,1,2,1,0,20150323,0,5,2.7,2,0,142,3,.750,9,-8,8.4,1,34.7,1.500,2127.0,6,1.1,3,0.0
CHO,3.1,5,2.1,.292,0,Kemba Walker,.553,11,.286,110,22.6,35.8,7,.458,.208,1,24,1,0,20150323,2,1,2.8,2,0,120,3,1.000,29,-5,2.9,1,0.0,.500,2041.0,2,11.5,5,0.0
CHO,24.8,6,0.0,.083,1,Gerald Henderson,.376,3,.000,109,6.0,21.6,1,.250,.500,1,12,1,0,20150323,1,8,2.8,0,0,83,3,.833,11,-13,13.2,0,6.4,.250,2023.0,9,-6.6,5,0.0
CHO,28.2,4,4.9,.000,0,Michael Kidd-Gilchrist,.359,2,0,103,6.6,15.3,0,.250,.500,1,8,1,0,20150323,1,8,3.2,0,0,88,3,.750,7,-10,15.1,2,0.0,.250,1775.0,9,-1.7,3,0.0
CHO,25.8,2,7.2,.000,3,Al Jefferson,.190,1,0,101,9.3,25.0,0,.143,.286,0,7,1,0,20150323,1,5,0.0,0,0,34,1,.500,3,+1,12.2,2,27.6,.143,1213.0,5,-12.9,1,0.0
CHO,18.6,5,0.0,.563,2,Mo Williams,.412,4,.333,107,32.1,27.9,9,.250,.313,0,16,0,0,20150323,5,6,0.0,3,1,89,0,.800,15,-5,8.8,0,9.9,.344,2016.0,6,1.7,4,1.6
CHO,19.7,0,0.0,.200,1,Lance Stephenson,.900,4,1.000,104,11.9,13.1,1,.800,.000,0,5,0,0,20150323,1,4,0.0,1,1,144,4,0,9,-1,9.3,0,16.7,.900,1274.0,4,4.7,0,2.5
CHO,10.7,2,7.5,.000,1,Bismack Biyombo,.174,0,0,103,0.0,9.3,0,.000,1.000,3,2,0,0,20150323,0,2,14.5,0,0,65,2,.500,1,-7,12.7,2,25.8,.000,1165.0,5,-7.0,1,0.0
CHO,0.0,0,0.0,.000,0,Jason Maxiell,.000,0,0,111,0.0,16.3,0,.000,.000,3,4,0,0,20150323,0,0,24.8,0,0,45,6,0,0,-14,13.0,0,0.0,.000,684.0,3,-25.1,0,0.0
CHO,76.4,0,0.0,.000,0,Noah Vonleh,1.000,1,0,101,0.0,34.0,0,1.000,.000,1,1,0,0,20150323,0,1,68.9,0,0,205,0,0,2,+2,72.4,0,0.0,1.000,82.0,2,48.7,0,0.0
CHO,0,0,0,0,0,Jeff Taylor,0,0,0,0,0,0,0,0,0,0,0,0,0,20150323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
CHO,0,0,0,0,0,Brian Roberts,0,0,0,0,0,0,0,0,0,0,0,0,0,20150323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
CHO,0,0,0,0,0,P.J. Hairston,0,0,0,0,0,0,0,0,0,0,0,0,0,20150323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
CHI,14.3,10,0.0,.100,1,Jimmy Butler,.389,6,.000,99,4.1,30.6,2,.300,.500,3,20,1,0,20150323,1,6,7.9,0,0,85,3,.700,19,+13,11.3,0,3.9,.300,2370.0,9,-7.2,7,0.0
CHI,2.8,1,0.0,.200,1,Aaron Brooks,.623,6,.000,104,50.7,16.3,2,.600,.100,0,10,1,0,20150323,10,1,0.0,0,0,130,3,1.000,13,+9,1.5,0,8.7,.600,2002.0,1,4.5,1,0.0
CHI,28.7,6,9.6,.053,0,Pau Gasol,.624,11,1.000,82,20.9,31.4,1,.579,.316,2,19,1,0,20150323,3,10,6.4,1,1,128,2,.667,27,+9,18.1,4,0.0,.605,1971.0,12,19.7,4,1.6
CHI,17.9,2,2.5,.000,2,Taj Gibson,.340,1,0,85,0.0,11.9,0,.200,.400,1,5,1,0,20150323,0,6,3.3,0,3,60,2,1.000,4,+10,11.0,1,25.4,.200,1896.0,7,-3.4,2,5.0
CHI,22.3,0,0.0,.500,0,Mike Dunleavy,.250,1,.000,96,16.2,7.5,2,.250,.000,0,4,1,0,20150323,3,6,0.0,0,0,77,1,0,2,+6,11.7,0,0.0,.250,1521.0,6,-3.4,0,0.0
CHI,23.9,10,2.5,.316,2,Nikola Mirotić,.598,10,.167,93,14.0,38.4,6,.526,.526,0,19,0,0,20150323,2,8,0.0,1,0,109,2,.700,28,+5,12.5,1,7.9,.553,1893.0,8,8.3,7,0.0
CHI,6.4,0,0.0,.500,0,Kirk Hinrich,.625,2,.500,98,4.8,6.5,2,.500,.000,0,4,0,0,20150323,1,2,0.0,1,1,124,4,0,5,+7,3.4,0,0.0,.625,1770.0,2,-2.2,0,1.8
CHI,5.8,0,4.8,1.000,0,Tony Snell,.000,0,.000,99,8.0,2.9,1,.000,.000,0,1,0,0,20150323,1,1,0.0,0,0,43,3,0,0,+1,3.0,1,0.0,.000,977.0,1,-5.7,0,0.0
CHI,0,0,0,0,0,E'Twaun Moore,0,0,0,0,0,0,0,0,0,0,0,0,0,20150323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
CHI,0,0,0,0,0,Nazr Mohammed,0,0,0,0,0,0,0,0,0,0,0,0,0,20150323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
CHI,0,0,0,0,0,Doug McDermott,0,0,0,0,0,0,0,0,0,0,0,0,0,20150323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
CHO,0,0,0,0,0,Troy Daniels,0,0,0,0,0,0,0,0,0,0,0,0,1,20150323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
CHO,0,0,0,0,0,Cody Zeller,0,0,0,0,0,0,0,0,0,0,0,0,1,20150323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
CHI,0,0,0,0,0,Cameron Bairstow,0,0,0,0,0,0,0,0,0,0,0,0,1,20150323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
CHI,0,0,0,0,0,Joakim Noah,0,0,0,0,0,0,0,0,0,0,0,0,1,20150323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
CHI,0,0,0,0,0,Derrick Rose,0,0,0,0,0,0,0,0,0,0,0,0,1,20150323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
