trb_pct,orb_pct,usg_pct,fg_pct,pf,ast,pm,efg_pct,pts,trb,team_abbr,ts_pct,orb,fga,tov_pct,drtg,tov,ft,inactive,ortg,starter,ftr,blk_pct,player_name,drb_pct,threep_pct,bpm,threepar,threepa,date,fg,ft_pct,fta,drb,threep,ast_pct,stl,stl_pct,blk,sp
0.0,0.0,31.3,.600,3,3,+6,.620,38,0,LAL,.666,0,25,3.4,114,1,7,0,135,1,.320,0.0,Kobe Bryant,0.0,.167,14.9,.240,6,20130104,15,.875,8,0,1,17.8,5,6.0,0,2619.0
1.6,0.0,11.8,.750,0,10,+12,1.125,12,1,LAL,1.128,0,4,42.9,123,4,3,0,139,1,.750,0.0,Steve Nash,3.2,.750,6.5,1.000,4,20130104,3,1.000,3,1,3,42.4,1,1.4,0,2188.0
24.0,12.6,29.2,.571,6,0,+5,.571,21,15,LAL,.557,4,14,17.5,109,4,5,0,98,1,.786,3.9,Dwight Howard,35.6,0,-3.0,.000,0,20130104,8,.455,11,11,0,0.0,1,1.4,2,2173.0
8.2,3.3,9.2,.167,6,2,-6,.167,2,5,LAL,.167,1,6,14.3,117,1,0,0,55,1,.000,2.0,Metta World Peace,13.3,.000,-7.8,.667,4,20130104,1,0,0,4,0,8.1,1,1.5,1,2108.0
8.5,0.0,11.9,.167,2,2,-20,.167,2,4,LAL,.167,0,6,14.3,118,1,0,0,47,1,.000,5.2,Pau Gasol,17.2,.000,-7.6,.333,2,20130104,1,0,0,4,0,10.6,0,0.0,2,1636.0
6.0,4.0,25.2,.231,2,1,+2,.308,14,3,LAL,.448,1,13,0.0,120,0,6,0,106,0,.462,0.0,Jodie Meeks,8.2,.250,-2.1,.615,8,20130104,3,1.000,6,2,2,5.6,1,1.8,0,1722.0
21.2,24.0,23.1,.667,1,0,-7,.667,13,7,LAL,.683,4,6,0.0,118,0,5,0,152,0,1.333,3.7,Jordan Hill,18.4,0,8.4,.000,0,20130104,4,.625,8,3,0,0.0,0,0.0,1,1144.0
0.0,0.0,13.5,.000,2,1,-17,.000,0,0,LAL,.000,0,2,33.3,126,1,0,0,19,0,.000,0.0,Darius Morris,0.0,.000,-20.0,.500,1,20130104,0,0,0,0,0,13.4,0,0.0,0,615.0
17.8,0.0,0.0,0,0,0,0,0,0,1,LAL,0,0,0,0,114,0,0,0,0,0,0,0.0,Antawn Jamison,36.0,0,-3.3,0,0,20130104,0,0,0,1,0,0.0,0,0.0,0,195.0
0,0,0,0,0,0,0,0,0,0,LAL,0,0,0,0,0,0,0,0,0,0,0,0,Earl Clark,0,0,0,0,0,20130104,0,0,0,0,0,0,0,0,0,0.0
