blk_pct,fg_pct,ast_pct,stl_pct,drtg,ast,pts,ft_pct,usg_pct,fg,trb,pm,ortg,tov,drb,date,sp,stl,player_name,fga,ft,inactive,threepar,blk,efg_pct,orb,threep,bpm,trb_pct,ts_pct,team_abbr,threepa,fta,ftr,starter,orb_pct,pf,threep_pct,tov_pct,drb_pct
0.0,.545,33.4,2.6,102,8,23,.769,25.1,6,2,+13,122,5,2,20060225,2334.0,2,Chris Paul,11,10,0,.182,0,.591,0,1,3.8,3.2,.688,NOK,2,13,1.182,1,0.0,5,.500,23.0,6.0
4.3,.571,11.3,1.5,99,2,20,.571,25.7,8,8,+5,119,2,5,20060225,2002.0,1,David West,14,4,0,.000,2,.571,3,0,5.8,14.8,.585,NOK,0,7,.500,1,11.7,2,0,10.5,17.5
2.3,.500,4.6,1.6,101,1,4,0,11.6,2,6,+5,65,4,4,20060225,1855.0,1,P.J. Brown,4,0,0,.000,1,.500,2,0,-4.4,11.9,.500,NOK,0,0,.000,1,8.4,2,0,50.0,15.1
2.4,.375,5.0,1.7,100,1,11,1.000,19.1,3,4,+2,96,3,4,20060225,1804.0,1,Kirk Snyder,8,4,0,.375,1,.438,0,1,-3.1,8.2,.564,NOK,3,4,.500,1,0.0,4,.333,23.5,15.6
2.6,.545,6.6,3.7,97,1,13,0,19.6,6,3,-5,120,1,2,20060225,1651.0,2,Rasual Butler,11,0,0,.273,1,.591,1,1,4.0,6.7,.591,NOK,3,0,.000,1,4.7,5,.333,8.3,8.5
0.0,.300,16.8,1.9,105,3,8,1.000,19.7,3,1,-5,91,1,1,20060225,1622.0,1,Moochie Norris,10,2,0,.200,0,.300,0,0,-4.6,2.3,.368,NOK,2,2,.200,0,0.0,0,.000,8.4,4.3
0.0,.875,0.0,2.5,95,0,17,1.000,20.7,7,11,+10,175,1,8,20060225,1229.0,1,Linton Johnson,8,1,0,.250,0,1.000,3,2,20.3,33.0,1.007,NOK,2,1,.125,0,19.0,2,1.000,10.6,45.7
0.0,.000,0.0,3.0,96,0,0,0,13.1,0,5,0,14,2,4,20060225,1025.0,1,Aaron Williams,3,0,0,.000,0,.000,1,0,-15.4,18.0,.000,NOK,0,0,.000,0,7.6,4,0,40.0,27.4
0.0,.400,0.0,3.5,98,0,4,0,21.5,2,4,0,73,2,2,20060225,878.0,1,Marc Jackson,5,0,0,.000,0,.400,2,0,-9.0,16.8,.400,NOK,0,0,.000,0,17.7,2,0,28.6,16.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20060225,0.0,0,J.R. Smith,0,0,0,0,0,0,0,0,0,0,0,NOK,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20060225,0.0,0,Arvydas Macijauskas,0,0,0,0,0,0,0,0,0,0,0,NOK,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20060225,0.0,0,Brandon Bass,0,0,0,0,0,0,0,0,0,0,0,NOK,0,0,0,0,0,0,0,0,0
4.0,.286,28.4,2.6,99,8,8,.571,15.0,2,7,-4,86,3,7,20060225,2348.0,2,Andrei Kirilenko,7,4,0,.000,2,.286,0,0,2.2,11.0,.397,UTA,0,7,1.000,1,0.0,4,0,22.9,23.2
0.0,.571,11.6,0.0,112,2,26,.750,26.3,8,6,-9,147,0,2,20060225,1966.0,0,Mehmet Okur,14,9,0,.286,0,.607,4,1,10.8,11.3,.674,UTA,4,12,.857,1,14.3,2,.250,0.0,7.9
0.0,.429,8.7,2.2,109,1,14,0,31.5,6,2,-2,92,2,0,20060225,1366.0,1,Deron Williams,14,0,0,.286,0,.500,2,2,-2.8,5.4,.500,UTA,4,0,.000,1,10.3,5,.500,12.5,0.0
0.0,.600,8.5,0.0,108,1,7,1.000,22.0,3,3,0,71,4,3,20060225,1153.0,0,Devin Brown,5,1,0,.000,0,.600,0,0,-8.4,9.6,.643,UTA,0,1,.200,1,0.0,0,0,42.4,20.3
0.0,.000,7.6,0.0,114,1,1,.500,7.5,0,2,-7,87,0,0,20060225,1028.0,0,Jarron Collins,2,1,0,.000,0,.000,2,0,-7.4,7.2,.174,UTA,0,2,1.000,1,13.7,2,0,0.0,0.0
0.0,.500,15.6,3.2,103,3,11,.500,21.2,5,4,-2,81,4,3,20060225,1890.0,2,Milt Palacio,10,1,0,.000,0,.500,1,0,-4.8,7.8,.506,UTA,0,2,.200,0,3.7,4,0,26.9,12.4
0.0,.778,11.9,1.6,101,2,15,.500,17.2,7,8,+2,121,2,8,20060225,1852.0,1,Carlos Boozer,9,1,0,.000,0,.778,0,0,4.5,15.9,.759,UTA,0,2,.222,0,0.0,2,0,16.8,33.6
3.2,.400,13.7,2.1,104,2,9,.250,25.5,4,2,+2,71,2,2,20060225,1451.0,1,Matt Harpring,10,1,0,.100,1,.400,0,0,-6.2,5.1,.383,UTA,1,4,.400,0,0.0,3,.000,14.5,10.7
